,obj_id,frame_0,frame_-1,A,B,M,C,pred_diff,pred_err,pred_err_s,pred_err_lbs
120,300.0,1717.0,2080.0,118.77811745753137,92.33989384103398,2.0201383970032945,-15.082069063912376,118.30778922170086,194.64244295609387,228.0305600304258,76.96715945879174
121,303.0,1861.0,2249.0,122.70168169892082,75.63153738587069,2.1844777778671367,-19.680935440468502,121.7764654063082,395.95131987653906,421.26470507864343,58.97203014728071
122,304.0,1624.0,2065.0,96.20335006946634,46.92415251293256,2.013172839305441,-29.56155243258129,88.43311034766975,245.05439739079202,244.27839196127883,51.79186227862586
123,380.0,2340.0,2609.0,66.1365751063082,22.88197464987544,2.6089999999999995,-24.778315120642752,32.92822264246056,96.50312783036034,89.16926124126728,3.5840350083269845
124,386.0,2388.0,2626.0,84.69312608359326,111.2928719467176,2.586870134886416,-14.443720503131635,83.61911841609076,158.77786873453312,167.83029126370502,44.98777662187103
125,387.0,2464.0,2849.0,151.1123698240681,35.457960580444364,2.813292163210442,-21.863172961616993,117.87896152042187,256.43102739188356,274.2229320778582,53.1399931435858
126,388.0,2412.0,3010.0,131.14390961215796,45.84019402277192,2.8212757169525204,-22.90989829057152,131.12097244631735,744.1660911562943,759.2942612133229,50.7346077740891
127,389.0,2412.0,2847.0,124.29148922142639,50.7954903331265,2.65761553601825,-17.816546842190974,124.28276297219992,736.7073080011271,768.6328211967418,44.96649060520954
128,390.0,2436.0,2752.0,137.3808767561191,51.553333224380886,2.695063170809579,-19.065234430299927,130.4516225154901,417.2774199196685,457.9614122144441,45.77319024442378
129,391.0,2436.0,2734.0,41.930540154837516,30.66599259012359,2.7079330604439407,-20.484533206958325,28.91532003703789,52.70020571505973,42.490506852782545,12.38866300754445
130,393.0,2436.0,2566.0,88.56603513049338,33.35108471763569,2.5659999999999994,-22.95024082432782,43.138367557174604,68.92447667506903,64.16703619063121,22.751277655057027
131,395.0,2461.0,2818.0,76.48009405423703,77.63259947168767,2.6060130165684297,-15.067285638547476,76.47910148607674,67.88426845804649,95.91581590678283,25.69526007016857
132,398.0,2461.0,2565.0,72.50595400704034,149.35639900340348,2.5342418024663966,-10.715691594183719,71.77875553868525,233.4071574733213,297.3697303620663,16.72635236804487
133,400.0,2461.0,2849.0,178.63870506253684,32.61907323504194,2.8120192342767116,-22.895539639353967,137.4855503634929,326.6633700715955,352.3303552697773,43.5532221992241
134,401.0,2463.0,2727.0,104.72971487380022,35.83414235189557,2.7269999999999968,-19.88926361195567,52.356700679618,59.17213986411325,60.64619892376962,12.806812002162982
135,407.0,2510.0,2849.0,97.99709090318376,85.57063895335456,2.7061455710989946,-15.669562788892152,97.99660466197406,488.8787975399274,496.86284644904424,57.3553771409629
136,408.0,2511.0,2986.0,147.63889213323273,39.6621049615386,2.852775483671421,-22.743252279643936,146.8936140682377,292.5300363071917,323.2429678120024,46.14750650015378
